subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd,modelledCat_no_forget_avg,modelledCat_no_forget_sd
112108.00,3.00,1.00,101.00,33.08,0.58,-1.00,1.00,1.00,0.30,0.96,1.00,0.00
112108.00,3.00,1.00,102.00,39.02,0.42,-1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,3.00,1.00,103.00,49.95,0.55,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,104.00,43.95,0.48,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,105.00,28.91,0.53,-1.00,1.00,-1.00,0.52,0.86,-1.00,0.00
112108.00,3.00,1.00,106.00,39.04,0.49,1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,3.00,1.00,107.00,33.07,0.43,-1.00,1.00,1.00,0.22,0.98,1.00,0.00
112108.00,3.00,1.00,108.00,32.06,0.51,-1.00,-1.00,1.00,0.28,0.96,1.00,0.00
112108.00,3.00,1.00,109.00,18.03,0.52,-1.00,-1.00,-1.00,0.86,0.51,-1.00,0.00
112108.00,3.00,1.00,110.00,31.94,0.45,-1.00,-1.00,1.00,0.26,0.97,1.00,0.00
112108.00,3.00,1.00,111.00,26.89,0.56,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,112.00,37.95,0.47,1.00,1.00,1.00,-0.16,0.99,1.00,0.00
112108.00,3.00,1.00,113.00,30.97,0.50,-1.00,1.00,1.00,0.30,0.96,0.62,0.79
112108.00,3.00,1.00,114.00,46.02,0.51,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,115.00,45.03,0.54,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,116.00,51.04,0.54,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,117.00,34.10,0.46,-1.00,1.00,1.00,0.14,1.00,1.00,0.00
112108.00,3.00,1.00,118.00,47.07,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,119.00,41.08,0.54,1.00,1.00,1.00,-0.38,0.93,1.00,0.00
112108.00,3.00,1.00,120.00,11.02,0.51,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,121.00,20.97,0.50,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,3.00,1.00,122.00,42.96,0.52,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,123.00,35.96,0.52,1.00,-1.00,1.00,0.02,1.00,1.00,0.00
112108.00,3.00,1.00,124.00,32.00,0.48,1.00,1.00,1.00,0.24,0.98,1.00,0.00
112108.00,3.00,1.00,125.00,28.02,0.46,-1.00,1.00,-1.00,0.66,0.76,-1.00,0.00
112108.00,3.00,1.00,126.00,23.01,0.59,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,127.00,37.04,0.48,-1.00,-1.00,1.00,-0.10,1.00,1.00,0.00
112108.00,3.00,1.00,128.00,27.01,0.52,1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,129.00,52.99,0.50,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,130.00,19.95,0.46,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,3.00,1.00,131.00,28.95,0.54,-1.00,-1.00,-1.00,0.52,0.86,-1.00,0.00
112108.00,3.00,1.00,132.00,44.91,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,133.00,26.03,0.53,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,134.00,47.00,0.50,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,135.00,28.05,0.46,-1.00,1.00,-1.00,0.66,0.76,-1.00,0.00
112108.00,3.00,1.00,136.00,41.02,0.48,-1.00,-1.00,1.00,-0.40,0.92,1.00,0.00
112108.00,3.00,1.00,137.00,16.99,0.48,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,138.00,25.99,0.45,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,139.00,24.03,0.48,1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,140.00,21.90,0.47,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,3.00,1.00,141.00,45.00,0.44,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,142.00,23.96,0.53,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,143.00,28.96,0.50,-1.00,-1.00,-1.00,0.48,0.88,-1.00,0.00
112108.00,3.00,1.00,144.00,54.00,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,3.00,1.00,145.00,14.89,0.55,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,146.00,37.96,0.54,-1.00,-1.00,1.00,-0.12,1.00,1.00,0.00
112108.00,3.00,1.00,147.00,22.12,0.48,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,3.00,1.00,148.00,32.94,0.48,1.00,-1.00,1.00,0.16,0.99,1.00,0.00
112108.00,3.00,1.00,149.00,32.05,0.47,-1.00,1.00,1.00,0.26,0.97,1.00,0.00
112108.00,3.00,1.00,150.00,28.00,0.54,1.00,-1.00,-1.00,0.62,0.79,-1.00,0.00
112108.00,3.00,1.00,151.00,26.97,0.52,-1.00,1.00,-1.00,0.72,0.70,-1.00,0.00
112108.00,3.00,1.00,152.00,26.01,0.50,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,153.00,21.99,0.48,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,3.00,1.00,154.00,19.02,0.53,1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112108.00,3.00,1.00,155.00,24.01,0.50,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,156.00,22.02,0.50,1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,3.00,1.00,157.00,20.00,0.46,1.00,1.00,-1.00,0.82,0.58,-1.00,0.00
112108.00,3.00,1.00,158.00,13.98,0.50,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,3.00,1.00,159.00,26.06,0.55,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,3.00,1.00,160.00,15.03,0.54,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,1.00,28.01,0.46,1.00,-1.00,-1.00,0.70,0.72,-1.00,0.00
112108.00,4.00,1.00,2.00,6.01,0.57,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,3.00,30.97,0.51,-1.00,1.00,1.00,0.30,0.96,0.64,0.77
112108.00,4.00,1.00,4.00,18.92,0.60,-1.00,-1.00,-1.00,0.86,0.51,-1.00,0.00
112108.00,4.00,1.00,5.00,24.04,0.50,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,6.00,15.05,0.50,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,7.00,38.05,0.51,1.00,-1.00,1.00,-0.14,1.00,1.00,0.00
112108.00,4.00,1.00,8.00,22.04,0.50,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,9.00,13.13,0.54,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,10.00,31.87,0.47,-1.00,-1.00,1.00,0.26,0.97,1.00,0.00
112108.00,4.00,1.00,11.00,22.01,0.52,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,12.00,10.07,0.51,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,13.00,19.08,0.50,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112108.00,4.00,1.00,14.00,13.99,0.45,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,15.00,51.99,0.53,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,16.00,38.02,0.49,-1.00,1.00,1.00,-0.16,0.99,1.00,0.00
112108.00,4.00,1.00,17.00,49.01,0.55,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,18.00,19.98,0.49,-1.00,1.00,-1.00,0.82,0.58,-1.00,0.00
112108.00,4.00,1.00,19.00,7.00,0.51,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,20.00,39.91,0.49,1.00,-1.00,1.00,-0.30,0.96,1.00,0.00
112108.00,4.00,1.00,21.00,29.94,0.47,-1.00,1.00,-1.00,0.46,0.89,-0.82,0.58
112108.00,4.00,1.00,22.00,33.06,0.49,-1.00,-1.00,1.00,0.20,0.98,1.00,0.00
112108.00,4.00,1.00,23.00,22.95,0.58,1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,24.00,43.03,0.55,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,25.00,54.01,0.53,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,26.00,36.98,0.42,1.00,1.00,1.00,-0.06,1.00,1.00,0.00
112108.00,4.00,1.00,27.00,18.05,0.51,-1.00,-1.00,-1.00,0.86,0.51,-1.00,0.00
112108.00,4.00,1.00,28.00,15.01,0.46,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,29.00,24.04,0.50,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,30.00,42.97,0.46,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,31.00,34.00,0.57,1.00,1.00,1.00,0.12,1.00,1.00,0.00
112108.00,4.00,1.00,32.00,45.02,0.50,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,33.00,31.97,0.53,-1.00,-1.00,1.00,0.26,0.97,0.96,0.28
112108.00,4.00,1.00,34.00,33.05,0.51,-1.00,1.00,1.00,0.20,0.98,1.00,0.00
112108.00,4.00,1.00,35.00,21.04,0.46,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,4.00,1.00,36.00,31.95,0.41,-1.00,-1.00,1.00,0.24,0.98,1.00,0.00
112108.00,4.00,1.00,37.00,20.97,0.48,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,4.00,1.00,38.00,35.99,0.50,-1.00,-1.00,1.00,0.04,1.00,1.00,0.00
112108.00,4.00,1.00,39.00,50.94,0.49,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,40.00,54.99,0.47,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,41.00,15.92,0.51,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,42.00,14.97,0.54,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,43.00,24.00,0.47,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,44.00,29.00,0.45,1.00,-1.00,-1.00,0.52,0.86,-1.00,0.00
112108.00,4.00,1.00,45.00,26.08,0.54,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,46.00,45.02,0.55,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,47.00,26.01,0.50,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,48.00,39.97,0.49,1.00,-1.00,1.00,-0.36,0.94,1.00,0.00
112108.00,4.00,1.00,49.00,12.03,0.41,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,50.00,36.07,0.45,1.00,-1.00,1.00,0.04,1.00,1.00,0.00
112108.00,4.00,1.00,51.00,42.08,0.51,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,52.00,26.97,0.56,1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,53.00,33.95,0.45,-1.00,1.00,1.00,0.08,1.00,1.00,0.00
112108.00,4.00,1.00,54.00,36.97,0.48,-1.00,-1.00,1.00,-0.08,1.00,1.00,0.00
112108.00,4.00,1.00,55.00,17.01,0.47,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,56.00,19.02,0.54,1.00,1.00,-1.00,0.82,0.58,-1.00,0.00
112108.00,4.00,1.00,57.00,37.95,0.56,-1.00,1.00,1.00,-0.16,0.99,1.00,0.00
112108.00,4.00,1.00,58.00,30.96,0.47,-1.00,-1.00,1.00,0.28,0.96,0.56,0.83
112108.00,4.00,1.00,59.00,11.00,0.44,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,60.00,37.93,0.48,1.00,-1.00,1.00,-0.14,1.00,1.00,0.00
112108.00,4.00,1.00,61.00,21.99,0.41,1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,62.00,39.98,0.50,-1.00,1.00,1.00,-0.32,0.95,1.00,0.00
112108.00,4.00,1.00,63.00,31.98,0.49,1.00,-1.00,1.00,0.22,0.98,1.00,0.00
112108.00,4.00,1.00,64.00,27.94,0.51,1.00,1.00,-1.00,0.70,0.72,-1.00,0.00
112108.00,4.00,1.00,65.00,36.06,0.50,-1.00,1.00,1.00,0.00,1.01,1.00,0.00
112108.00,4.00,1.00,66.00,43.05,0.53,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,67.00,30.03,0.48,1.00,1.00,-1.00,0.38,0.93,-0.68,0.74
112108.00,4.00,1.00,68.00,32.97,0.54,1.00,1.00,1.00,0.22,0.98,1.00,0.00
112108.00,4.00,1.00,69.00,35.00,0.55,-1.00,1.00,1.00,0.08,1.00,1.00,0.00
112108.00,4.00,1.00,70.00,52.99,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,71.00,30.07,0.48,1.00,1.00,-1.00,0.38,0.93,-0.70,0.72
112108.00,4.00,1.00,72.00,20.98,0.49,1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,4.00,1.00,73.00,27.01,0.50,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,74.00,38.89,0.45,1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,4.00,1.00,75.00,14.09,0.50,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,76.00,43.95,0.51,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,77.00,28.02,0.51,-1.00,1.00,-1.00,0.68,0.74,-1.00,0.00
112108.00,4.00,1.00,78.00,49.98,0.50,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,79.00,46.98,0.57,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,80.00,34.99,0.52,1.00,1.00,1.00,0.06,1.00,1.00,0.00
112108.00,4.00,1.00,81.00,41.05,0.49,1.00,1.00,1.00,-0.38,0.93,1.00,0.00
112108.00,4.00,1.00,82.00,20.96,0.50,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,4.00,1.00,83.00,24.97,0.49,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,84.00,25.03,0.56,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,85.00,20.01,0.45,1.00,1.00,-1.00,0.82,0.58,-1.00,0.00
112108.00,4.00,1.00,86.00,31.03,0.57,-1.00,1.00,1.00,0.28,0.96,0.54,0.85
112108.00,4.00,1.00,87.00,26.90,0.53,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,88.00,28.03,0.47,-1.00,-1.00,-1.00,0.66,0.76,-1.00,0.00
112108.00,4.00,1.00,89.00,33.09,0.52,1.00,-1.00,1.00,0.22,0.98,1.00,0.00
112108.00,4.00,1.00,90.00,31.00,0.48,1.00,1.00,1.00,0.28,0.96,0.68,0.74
112108.00,4.00,1.00,91.00,33.97,0.51,1.00,1.00,1.00,0.12,1.00,1.00,0.00
112108.00,4.00,1.00,92.00,40.88,0.60,1.00,1.00,1.00,-0.40,0.92,1.00,0.00
112108.00,4.00,1.00,93.00,46.96,0.47,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,94.00,26.06,0.52,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,95.00,24.94,0.52,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,96.00,44.97,0.47,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,97.00,39.05,0.50,1.00,-1.00,1.00,-0.22,0.98,1.00,0.00
112108.00,4.00,1.00,98.00,23.97,0.52,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,99.00,29.03,0.63,-1.00,-1.00,-1.00,0.56,0.83,-1.00,0.00
112108.00,4.00,1.00,100.00,45.98,0.55,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,101.00,38.02,0.44,1.00,1.00,1.00,-0.18,0.99,1.00,0.00
112108.00,4.00,1.00,102.00,46.01,0.51,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,103.00,9.03,0.51,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,104.00,35.90,0.52,1.00,-1.00,1.00,0.02,1.00,1.00,0.00
112108.00,4.00,1.00,105.00,16.98,0.51,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,106.00,31.99,0.54,1.00,-1.00,1.00,0.26,0.97,1.00,0.00
112108.00,4.00,1.00,107.00,34.06,0.42,1.00,1.00,1.00,0.12,1.00,1.00,0.00
112108.00,4.00,1.00,108.00,42.05,0.45,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,109.00,29.04,0.51,-1.00,1.00,-1.00,0.54,0.85,-1.00,0.00
112108.00,4.00,1.00,110.00,30.01,0.49,1.00,-1.00,-1.00,0.42,0.91,-0.76,0.65
112108.00,4.00,1.00,111.00,16.02,0.54,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,112.00,25.98,0.55,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,113.00,46.95,0.52,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,114.00,19.97,0.56,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,4.00,1.00,115.00,30.91,0.54,1.00,-1.00,1.00,0.30,0.96,0.58,0.82
112108.00,4.00,1.00,116.00,25.09,0.42,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,117.00,32.97,0.50,1.00,1.00,1.00,0.20,0.98,1.00,0.00
112108.00,4.00,1.00,118.00,31.00,0.50,1.00,-1.00,1.00,0.28,0.96,0.66,0.76
112108.00,4.00,1.00,119.00,27.92,0.48,-1.00,1.00,-1.00,0.66,0.76,-1.00,0.00
112108.00,4.00,1.00,120.00,29.00,0.44,1.00,-1.00,-1.00,0.54,0.85,-1.00,0.00
112108.00,4.00,1.00,121.00,18.03,0.50,-1.00,1.00,-1.00,0.90,0.44,-1.00,0.00
112108.00,4.00,1.00,122.00,38.98,0.48,-1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,4.00,1.00,123.00,37.00,0.51,1.00,1.00,1.00,-0.08,1.00,1.00,0.00
112108.00,4.00,1.00,124.00,39.03,0.51,1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,4.00,1.00,125.00,28.97,0.55,1.00,1.00,-1.00,0.54,0.85,-1.00,0.00
112108.00,4.00,1.00,126.00,29.01,0.45,-1.00,1.00,-1.00,0.52,0.86,-1.00,0.00
112108.00,4.00,1.00,127.00,22.93,0.53,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,128.00,15.96,0.55,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,129.00,34.04,0.51,-1.00,1.00,1.00,0.14,1.00,1.00,0.00
112108.00,4.00,1.00,130.00,27.00,0.52,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,131.00,31.93,0.47,1.00,1.00,1.00,0.26,0.97,1.00,0.00
112108.00,4.00,1.00,132.00,35.00,0.53,1.00,1.00,1.00,0.06,1.00,1.00,0.00
112108.00,4.00,1.00,133.00,24.06,0.48,1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,134.00,44.02,0.48,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,135.00,16.97,0.49,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,136.00,21.96,0.49,1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,137.00,14.04,0.48,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,138.00,18.01,0.46,1.00,1.00,-1.00,0.84,0.55,-1.00,0.00
112108.00,4.00,1.00,139.00,40.95,0.50,-1.00,1.00,1.00,-0.40,0.92,1.00,0.00
112108.00,4.00,1.00,140.00,42.07,0.50,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,141.00,7.99,0.52,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,142.00,43.96,0.54,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,143.00,39.00,0.41,-1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
112108.00,4.00,1.00,144.00,48.07,0.56,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,145.00,26.98,0.54,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,146.00,22.98,0.47,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,147.00,23.03,0.50,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,4.00,1.00,148.00,34.99,0.52,1.00,1.00,1.00,0.06,1.00,1.00,0.00
112108.00,4.00,1.00,149.00,26.04,0.51,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,150.00,35.97,0.58,1.00,1.00,1.00,0.02,1.00,1.00,0.00
112108.00,4.00,1.00,151.00,22.01,0.55,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,152.00,36.95,0.51,1.00,1.00,1.00,-0.08,1.00,1.00,0.00
112108.00,4.00,1.00,153.00,30.06,0.56,-1.00,1.00,-1.00,0.44,0.90,-0.64,0.77
112108.00,4.00,1.00,154.00,37.06,0.48,-1.00,-1.00,1.00,-0.08,1.00,1.00,0.00
112108.00,4.00,1.00,155.00,24.94,0.48,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,4.00,1.00,156.00,29.96,0.47,-1.00,-1.00,-1.00,0.44,0.90,-0.80,0.60
112108.00,4.00,1.00,157.00,23.10,0.49,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
112108.00,4.00,1.00,158.00,39.93,0.51,1.00,-1.00,1.00,-0.34,0.95,1.00,0.00
112108.00,4.00,1.00,159.00,46.06,0.50,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,4.00,1.00,160.00,35.10,0.49,-1.00,-1.00,1.00,0.10,1.00,1.00,0.00
112108.00,5.00,1.00,1.00,14.03,0.51,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,5.00,1.00,2.00,37.08,0.49,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112108.00,5.00,1.00,3.00,24.97,0.48,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,5.00,1.00,4.00,27.95,0.53,1.00,1.00,-1.00,0.72,0.70,-1.00,0.00
112108.00,5.00,1.00,5.00,20.05,0.47,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,5.00,1.00,6.00,13.98,0.46,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,5.00,1.00,7.00,30.98,0.50,-1.00,1.00,1.00,0.30,0.96,0.62,0.79
112108.00,5.00,1.00,8.00,44.00,0.49,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,9.00,33.97,0.49,-1.00,-1.00,1.00,0.14,1.00,1.00,0.00
112108.00,5.00,1.00,10.00,17.02,0.46,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,5.00,1.00,11.00,42.97,0.47,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,12.00,45.98,0.48,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,13.00,22.13,0.49,1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,5.00,1.00,14.00,8.92,0.51,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,5.00,1.00,15.00,27.87,0.52,-1.00,-1.00,-1.00,0.70,0.72,-1.00,0.00
112108.00,5.00,1.00,16.00,43.07,0.50,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,17.00,36.06,0.52,1.00,1.00,1.00,0.04,1.00,1.00,0.00
112108.00,5.00,1.00,18.00,39.02,0.56,-1.00,1.00,1.00,-0.24,0.98,1.00,0.00
112108.00,5.00,1.00,19.00,15.04,0.49,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112108.00,5.00,1.00,20.00,36.03,0.52,-1.00,-1.00,1.00,0.02,1.00,1.00,0.00
112108.00,5.00,1.00,21.00,22.98,0.52,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
112108.00,5.00,1.00,22.00,45.11,0.42,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,23.00,18.03,0.53,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112108.00,5.00,1.00,24.00,36.90,0.51,1.00,-1.00,1.00,-0.10,1.00,1.00,0.00
112108.00,5.00,1.00,25.00,27.00,0.47,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,5.00,1.00,26.00,31.94,0.45,-1.00,-1.00,1.00,0.26,0.97,1.00,0.00
112108.00,5.00,1.00,27.00,27.05,0.50,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,5.00,1.00,28.00,46.04,0.45,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
112108.00,5.00,1.00,29.00,38.07,0.45,-1.00,-1.00,1.00,-0.16,0.99,1.00,0.00
112108.00,5.00,1.00,30.00,17.01,0.52,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
112108.00,5.00,1.00,31.00,40.05,0.47,1.00,-1.00,1.00,-0.34,0.95,1.00,0.00
