subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd,modelledCat_no_forget_avg,modelledCat_no_forget_sd
112209.00,4.00,2.00,64.00,22.00,0.10,-1.00,-1.00,-1.00,0.72,0.70,-0.34,0.95
112209.00,4.00,2.00,65.00,32.99,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,66.00,21.98,0.11,-1.00,-1.00,-1.00,0.72,0.70,-0.42,0.91
112209.00,4.00,2.00,67.00,35.98,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,68.00,43.99,0.09,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,4.00,2.00,69.00,26.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,70.00,15.98,0.09,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,71.00,30.01,0.10,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,4.00,2.00,72.00,36.99,0.10,1.00,1.00,1.00,-0.10,1.00,0.14,1.00
112209.00,4.00,2.00,73.00,22.00,0.09,-1.00,-1.00,-1.00,0.72,0.70,-0.42,0.91
112209.00,4.00,2.00,74.00,44.00,0.10,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,4.00,2.00,75.00,43.98,0.10,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,4.00,2.00,76.00,26.01,0.11,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,77.00,14.01,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,78.00,48.00,0.10,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,4.00,2.00,79.00,28.99,0.09,-1.00,-1.00,-1.00,0.90,0.44,-0.98,0.20
112209.00,4.00,2.00,80.00,14.00,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,81.00,35.99,0.11,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,82.00,30.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,0.98,0.20
112209.00,4.00,2.00,83.00,19.01,0.10,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,4.00,2.00,84.00,51.01,0.11,1.00,1.00,1.00,-0.66,0.76,1.00,0.00
112209.00,4.00,2.00,85.00,24.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.98,0.20
112209.00,4.00,2.00,86.00,26.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,87.00,32.02,0.12,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,88.00,39.97,0.11,1.00,1.00,1.00,-0.26,0.97,0.64,0.77
112209.00,4.00,2.00,89.00,14.99,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,90.00,40.00,0.10,1.00,1.00,1.00,-0.26,0.97,0.78,0.63
112209.00,4.00,2.00,91.00,16.00,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,92.00,40.00,0.10,1.00,1.00,1.00,-0.26,0.97,0.80,0.60
112209.00,4.00,2.00,93.00,46.00,0.09,1.00,1.00,1.00,-0.74,0.68,0.26,0.97
112209.00,4.00,2.00,94.00,37.00,0.12,1.00,1.00,1.00,-0.10,1.00,0.18,0.99
112209.00,4.00,2.00,95.00,31.98,0.09,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,96.00,12.99,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,97.00,35.99,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,98.00,33.00,0.11,1.00,1.00,1.00,-0.10,1.00,-0.98,0.20
112209.00,4.00,2.00,99.00,31.01,0.10,1.00,1.00,1.00,0.90,0.44,-0.40,0.92
112209.00,4.00,2.00,100.00,34.01,0.10,1.00,1.00,1.00,-0.10,1.00,-0.40,0.92
112209.00,4.00,2.00,101.00,12.01,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,102.00,42.00,0.09,1.00,1.00,1.00,-0.28,0.96,-1.00,0.00
112209.00,4.00,2.00,103.00,26.01,0.09,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,104.00,20.00,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,4.00,2.00,105.00,39.02,0.10,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,4.00,2.00,106.00,54.99,0.10,1.00,1.00,1.00,-0.66,0.76,-1.00,0.00
112209.00,4.00,2.00,107.00,20.01,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,4.00,2.00,108.00,45.00,0.09,1.00,1.00,1.00,-0.40,0.92,0.96,0.28
112209.00,4.00,2.00,109.00,28.00,0.11,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,110.00,25.01,0.09,-1.00,-1.00,-1.00,0.88,0.48,-0.98,0.20
112209.00,4.00,2.00,111.00,24.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.98,0.20
112209.00,4.00,2.00,112.00,34.01,0.09,1.00,1.00,1.00,-0.10,1.00,-0.34,0.95
112209.00,4.00,2.00,113.00,18.99,0.09,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,4.00,2.00,114.00,19.00,0.10,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,4.00,2.00,115.00,33.01,0.09,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,116.00,39.00,0.11,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,4.00,2.00,117.00,35.01,0.09,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,118.00,36.01,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,119.00,38.98,0.10,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,4.00,2.00,120.00,27.00,0.11,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,121.00,27.99,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,122.00,21.01,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,4.00,2.00,123.00,17.99,0.09,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,4.00,2.00,124.00,29.00,0.09,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,125.00,38.01,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,126.00,27.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,127.00,17.02,0.12,-1.00,-1.00,-1.00,0.74,0.68,1.00,0.00
112209.00,4.00,2.00,128.00,24.01,0.09,-1.00,-1.00,-1.00,0.88,0.48,1.00,0.00
112209.00,4.00,2.00,129.00,28.01,0.09,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,130.00,46.01,0.11,1.00,1.00,1.00,-0.74,0.68,0.40,0.92
112209.00,4.00,2.00,131.00,46.98,0.11,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,4.00,2.00,132.00,49.99,0.09,1.00,1.00,1.00,-0.66,0.76,1.00,0.00
112209.00,4.00,2.00,133.00,10.00,0.10,-1.00,-1.00,-1.00,0.44,0.90,1.00,0.00
112209.00,4.00,2.00,134.00,30.99,0.09,1.00,1.00,1.00,0.90,0.44,-0.14,1.00
112209.00,4.00,2.00,135.00,46.99,0.10,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,4.00,2.00,136.00,19.99,0.09,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,4.00,2.00,137.00,6.01,0.10,-1.00,-1.00,-1.00,0.46,0.89,-1.00,0.00
112209.00,4.00,2.00,138.00,9.03,0.10,-1.00,-1.00,-1.00,0.44,0.90,-1.00,0.00
112209.00,4.00,2.00,139.00,24.03,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.96,0.28
112209.00,4.00,2.00,140.00,28.99,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,141.00,53.99,0.10,1.00,1.00,1.00,-0.66,0.76,-1.00,0.00
112209.00,4.00,2.00,142.00,32.00,0.11,1.00,-1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,143.00,36.99,0.09,1.00,1.00,1.00,-0.10,1.00,0.22,0.98
112209.00,4.00,2.00,144.00,15.02,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,145.00,14.00,0.08,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,146.00,27.01,0.10,-1.00,1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,4.00,2.00,147.00,42.98,0.11,1.00,1.00,1.00,-0.32,0.95,-1.00,0.00
112209.00,4.00,2.00,148.00,22.99,0.11,-1.00,-1.00,-1.00,0.72,0.70,0.98,0.20
112209.00,4.00,2.00,149.00,38.01,0.11,1.00,-1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,4.00,2.00,150.00,17.00,0.11,-1.00,-1.00,-1.00,0.74,0.68,1.00,0.00
112209.00,4.00,2.00,151.00,40.98,0.10,1.00,1.00,1.00,-0.26,0.97,0.82,0.58
112209.00,4.00,2.00,152.00,23.01,0.09,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,4.00,2.00,153.00,28.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,4.00,2.00,154.00,42.00,0.11,1.00,1.00,1.00,-0.28,0.96,-1.00,0.00
112209.00,4.00,2.00,155.00,15.01,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,4.00,2.00,156.00,34.99,0.09,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,157.00,35.01,0.09,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,158.00,34.99,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,4.00,2.00,159.00,39.00,0.09,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,4.00,2.00,160.00,37.99,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,1.00,39.00,0.10,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,5.00,2.00,2.00,28.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,3.00,32.00,0.09,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,4.00,45.01,0.11,1.00,1.00,1.00,-0.40,0.92,0.94,0.34
112209.00,5.00,2.00,5.00,38.00,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,6.00,22.00,0.09,-1.00,-1.00,-1.00,0.72,0.70,-0.32,0.95
112209.00,5.00,2.00,7.00,17.00,0.09,-1.00,-1.00,-1.00,0.74,0.68,1.00,0.00
112209.00,5.00,2.00,8.00,8.99,0.10,-1.00,-1.00,-1.00,0.44,0.90,-0.98,0.20
112209.00,5.00,2.00,9.00,30.00,0.11,-1.00,-1.00,-1.00,0.90,0.44,0.98,0.20
112209.00,5.00,2.00,10.00,40.00,0.10,1.00,1.00,1.00,-0.26,0.97,0.82,0.58
112209.00,5.00,2.00,11.00,40.00,0.11,1.00,1.00,1.00,-0.26,0.97,0.72,0.70
112209.00,5.00,2.00,12.00,30.01,0.10,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,5.00,2.00,13.00,32.99,0.10,1.00,1.00,1.00,-0.10,1.00,-0.98,0.20
112209.00,5.00,2.00,14.00,10.00,0.10,-1.00,-1.00,-1.00,0.44,0.90,1.00,0.00
112209.00,5.00,2.00,15.00,45.01,0.11,1.00,1.00,1.00,-0.40,0.92,0.92,0.39
112209.00,5.00,2.00,16.00,44.00,0.10,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,5.00,2.00,17.00,31.00,0.10,1.00,-1.00,1.00,0.90,0.44,-0.36,0.94
112209.00,5.00,2.00,18.00,7.00,0.11,-1.00,-1.00,-1.00,0.46,0.89,-0.86,0.51
112209.00,5.00,2.00,19.00,12.00,0.09,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,20.00,38.01,0.09,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,21.00,15.00,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,22.00,14.99,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,23.00,42.01,0.10,1.00,1.00,1.00,-0.28,0.96,-1.00,0.00
112209.00,5.00,2.00,24.00,24.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.98,0.20
112209.00,5.00,2.00,25.00,35.00,0.11,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,26.00,27.02,0.11,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,27.00,28.01,0.11,-1.00,1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,28.00,36.02,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,29.00,31.01,0.11,1.00,1.00,1.00,0.90,0.44,-0.22,0.98
112209.00,5.00,2.00,30.00,50.98,0.11,1.00,1.00,1.00,-0.66,0.76,1.00,0.00
112209.00,5.00,2.00,31.00,44.01,0.09,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,5.00,2.00,32.00,28.99,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,33.00,27.98,0.09,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,34.00,35.00,0.09,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,35.00,26.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,36.00,50.00,0.11,1.00,1.00,1.00,-0.66,0.76,1.00,0.00
112209.00,5.00,2.00,37.00,27.98,0.11,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,38.00,14.01,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,39.00,22.00,0.09,-1.00,-1.00,-1.00,0.72,0.70,-0.36,0.94
112209.00,5.00,2.00,40.00,20.00,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,41.00,32.00,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,42.00,30.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,5.00,2.00,43.00,47.00,0.10,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,5.00,2.00,44.00,39.01,0.10,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,5.00,2.00,45.00,45.99,0.09,1.00,1.00,1.00,-0.74,0.68,0.42,0.91
112209.00,5.00,2.00,46.00,41.01,0.11,1.00,1.00,1.00,-0.26,0.97,0.62,0.79
112209.00,5.00,2.00,47.00,35.99,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,48.00,19.01,0.09,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,49.00,33.00,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,50.00,32.01,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,51.00,24.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,1.00,0.00
112209.00,5.00,2.00,52.00,33.00,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,53.00,16.99,0.11,-1.00,-1.00,-1.00,0.74,0.68,1.00,0.00
112209.00,5.00,2.00,54.00,29.01,0.09,-1.00,-1.00,-1.00,0.90,0.44,-0.98,0.20
112209.00,5.00,2.00,55.00,21.98,0.10,-1.00,-1.00,-1.00,0.72,0.70,-0.36,0.94
112209.00,5.00,2.00,56.00,39.99,0.09,1.00,1.00,1.00,-0.26,0.97,0.70,0.72
112209.00,5.00,2.00,57.00,34.00,0.10,1.00,1.00,1.00,-0.10,1.00,-0.40,0.92
112209.00,5.00,2.00,58.00,20.99,0.09,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,59.00,35.00,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,60.00,19.99,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,61.00,38.01,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,62.00,18.98,0.11,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,63.00,23.02,0.09,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,5.00,2.00,64.00,24.99,0.11,-1.00,-1.00,-1.00,0.88,0.48,-0.98,0.20
112209.00,5.00,2.00,65.00,27.00,0.10,-1.00,1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,66.00,37.02,0.10,1.00,1.00,1.00,-0.10,1.00,0.02,1.00
112209.00,5.00,2.00,67.00,37.00,0.09,1.00,1.00,1.00,-0.10,1.00,0.06,1.00
112209.00,5.00,2.00,68.00,16.01,0.09,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,69.00,31.99,0.09,1.00,-1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,70.00,30.99,0.10,1.00,-1.00,1.00,0.90,0.44,-0.30,0.96
112209.00,5.00,2.00,71.00,38.99,0.09,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,5.00,2.00,72.00,36.99,0.10,1.00,1.00,1.00,-0.10,1.00,0.08,1.00
112209.00,5.00,2.00,73.00,33.01,0.10,1.00,1.00,1.00,-0.10,1.00,-0.98,0.20
112209.00,5.00,2.00,74.00,25.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-0.98,0.20
112209.00,5.00,2.00,75.00,35.98,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,76.00,45.00,0.11,1.00,1.00,1.00,-0.40,0.92,0.94,0.34
112209.00,5.00,2.00,77.00,41.99,0.10,1.00,1.00,1.00,-0.28,0.96,-1.00,0.00
112209.00,5.00,2.00,78.00,49.02,0.11,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,5.00,2.00,79.00,30.01,0.10,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,5.00,2.00,80.00,24.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.98,0.20
112209.00,5.00,2.00,81.00,30.99,0.11,1.00,-1.00,1.00,0.90,0.44,-0.32,0.95
112209.00,5.00,2.00,82.00,46.01,0.11,1.00,1.00,1.00,-0.74,0.68,0.38,0.93
112209.00,5.00,2.00,83.00,16.02,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,84.00,35.00,0.09,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,85.00,34.01,0.09,1.00,1.00,1.00,-0.10,1.00,-0.38,0.93
112209.00,5.00,2.00,86.00,54.99,0.09,1.00,1.00,1.00,-0.66,0.76,-1.00,0.00
112209.00,5.00,2.00,87.00,44.02,0.09,1.00,1.00,1.00,-0.36,0.94,-1.00,0.00
112209.00,5.00,2.00,88.00,29.00,0.11,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,89.00,31.99,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,90.00,26.00,0.11,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,91.00,47.01,0.11,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,5.00,2.00,92.00,39.01,0.11,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,5.00,2.00,93.00,20.00,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,94.00,54.00,0.10,1.00,1.00,1.00,-0.66,0.76,-1.00,0.00
112209.00,5.00,2.00,95.00,26.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,96.00,11.01,0.10,-1.00,-1.00,-1.00,0.44,0.90,1.00,0.00
112209.00,5.00,2.00,97.00,22.01,0.10,-1.00,-1.00,-1.00,0.72,0.70,-0.36,0.94
112209.00,5.00,2.00,98.00,34.00,0.10,1.00,1.00,1.00,-0.10,1.00,-0.42,0.91
112209.00,5.00,2.00,99.00,52.99,0.10,1.00,1.00,1.00,-0.66,0.76,-1.00,0.00
112209.00,5.00,2.00,100.00,36.99,0.11,1.00,1.00,1.00,-0.10,1.00,0.18,0.99
112209.00,5.00,2.00,101.00,12.99,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,102.00,24.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,1.00,0.00
112209.00,5.00,2.00,103.00,20.99,0.11,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,104.00,33.99,0.09,1.00,1.00,1.00,-0.10,1.00,-0.44,0.90
112209.00,5.00,2.00,105.00,40.03,0.11,1.00,1.00,1.00,-0.26,0.97,0.74,0.68
112209.00,5.00,2.00,106.00,13.99,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,107.00,5.99,0.09,-1.00,-1.00,-1.00,0.46,0.89,-1.00,0.00
112209.00,5.00,2.00,108.00,18.00,0.09,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,109.00,8.02,0.10,-1.00,-1.00,-1.00,0.46,0.89,1.00,0.00
112209.00,5.00,2.00,110.00,16.00,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,111.00,22.99,0.10,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,5.00,2.00,112.00,17.00,0.10,-1.00,-1.00,-1.00,0.74,0.68,1.00,0.00
112209.00,5.00,2.00,113.00,25.99,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,114.00,43.01,0.09,1.00,1.00,1.00,-0.32,0.95,-1.00,0.00
112209.00,5.00,2.00,115.00,21.00,0.10,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
112209.00,5.00,2.00,116.00,42.00,0.09,1.00,1.00,1.00,-0.28,0.96,-1.00,0.00
112209.00,5.00,2.00,117.00,30.01,0.11,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,5.00,2.00,118.00,24.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,0.94,0.34
112209.00,5.00,2.00,119.00,37.99,0.11,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,120.00,46.99,0.11,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,5.00,2.00,121.00,43.02,0.10,1.00,1.00,1.00,-0.32,0.95,-1.00,0.00
112209.00,5.00,2.00,122.00,29.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,123.00,26.98,0.09,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,124.00,52.01,0.11,1.00,1.00,1.00,-0.66,0.76,1.00,0.00
112209.00,5.00,2.00,125.00,23.00,0.11,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,5.00,2.00,126.00,23.01,0.09,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,5.00,2.00,127.00,18.00,0.10,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,128.00,48.00,0.10,1.00,1.00,1.00,-0.74,0.68,1.00,0.00
112209.00,5.00,2.00,129.00,37.00,0.10,1.00,1.00,1.00,-0.10,1.00,0.08,1.00
112209.00,5.00,2.00,130.00,38.99,0.10,1.00,1.00,1.00,-0.26,0.97,-1.00,0.00
112209.00,5.00,2.00,131.00,28.00,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,132.00,14.99,0.10,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
112209.00,5.00,2.00,133.00,36.00,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,134.00,30.00,0.09,-1.00,-1.00,-1.00,0.90,0.44,1.00,0.00
112209.00,5.00,2.00,135.00,22.99,0.10,-1.00,-1.00,-1.00,0.72,0.70,1.00,0.00
112209.00,5.00,2.00,136.00,28.98,0.10,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,137.00,25.00,0.10,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,138.00,34.98,0.10,1.00,1.00,1.00,-0.10,1.00,1.00,0.00
112209.00,5.00,2.00,139.00,34.02,0.10,1.00,1.00,1.00,-0.10,1.00,-0.30,0.96
112209.00,5.00,2.00,140.00,27.00,0.11,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
112209.00,5.00,2.00,141.00,25.01,0.09,-1.00,-1.00,-1.00,0.88,0.48,-0.98,0.20
112209.00,5.00,2.00,142.00,43.02,0.10,1.00,1.00,1.00,-0.32,0.95,-1.00,0.00
112209.00,5.00,2.00,143.00,41.00,0.10,1.00,1.00,1.00,-0.26,0.97,0.78,0.63
112209.00,5.00,2.00,144.00,22.00,0.11,-1.00,-1.00,-1.00,0.72,0.70,-0.56,0.83
112209.00,5.00,2.00,145.00,25.01,0.10,-1.00,-1.00,-1.00,0.88,0.48,-0.94,0.34
112209.00,5.00,2.00,146.00,33.00,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,147.00,19.01,0.10,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,148.00,32.00,0.10,1.00,1.00,1.00,-0.10,1.00,-1.00,0.00
112209.00,5.00,2.00,149.00,31.00,0.11,1.00,1.00,1.00,0.90,0.44,-0.22,0.98
112209.00,5.00,2.00,150.00,18.01,0.10,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
112209.00,5.00,2.00,151.00,45.99,0.10,1.00,1.00,1.00,-0.74,0.68,0.38,0.93
112209.00,5.00,2.00,152.00,29.00,0.09,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
112209.00,5.00,2.00,153.00,13.99,0.11,-1.00,-1.00,-1.00,0.76,0.65,1.00,0.00
