subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd
112108.00,2.00,1.00,94.00,29.00,0.51,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,95.00,26.03,0.50,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,96.00,20.99,0.51,-1.00,-1.00,-1.00,-0.99,0.11
112108.00,2.00,1.00,97.00,32.98,0.49,1.00,-1.00,1.00,1.00,0.06
112108.00,2.00,1.00,98.00,42.99,0.52,-1.00,1.00,1.00,-1.00,0.00
112108.00,2.00,1.00,99.00,14.02,0.50,-1.00,-1.00,-1.00,-1.00,0.09
112108.00,2.00,1.00,100.00,17.00,0.50,-1.00,-1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,101.00,19.98,0.49,-1.00,-1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,102.00,26.00,0.50,1.00,-1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,103.00,45.02,0.49,1.00,1.00,1.00,1.00,0.09
112108.00,2.00,1.00,104.00,36.00,0.51,1.00,1.00,1.00,1.00,0.06
112108.00,2.00,1.00,105.00,11.98,0.53,-1.00,-1.00,-1.00,-0.99,0.11
112108.00,2.00,1.00,106.00,23.99,0.52,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,107.00,15.01,0.50,-1.00,1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,108.00,17.99,0.50,1.00,-1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,109.00,15.96,0.51,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,110.00,24.00,0.49,1.00,1.00,-1.00,1.00,0.06
112108.00,2.00,1.00,111.00,33.01,0.51,1.00,1.00,1.00,1.00,0.06
112108.00,2.00,1.00,112.00,33.99,0.49,-1.00,1.00,1.00,-1.00,0.00
112108.00,2.00,1.00,113.00,32.02,0.50,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,114.00,21.02,0.51,-1.00,1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,115.00,31.01,0.50,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,116.00,34.00,0.52,1.00,1.00,1.00,1.00,0.09
112108.00,2.00,1.00,117.00,43.98,0.48,1.00,1.00,1.00,1.00,0.06
112108.00,2.00,1.00,118.00,36.98,0.51,1.00,1.00,1.00,1.00,0.00
112108.00,2.00,1.00,119.00,10.98,0.50,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,120.00,22.00,0.50,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,121.00,30.99,0.50,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,122.00,41.01,0.51,1.00,1.00,1.00,1.00,0.09
112108.00,2.00,1.00,123.00,29.96,0.50,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,124.00,43.01,0.51,1.00,-1.00,1.00,1.00,0.06
112108.00,2.00,1.00,125.00,9.00,0.50,-1.00,1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,126.00,31.00,0.49,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,127.00,44.99,0.50,1.00,1.00,1.00,1.00,0.06
112108.00,2.00,1.00,128.00,27.99,0.52,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,129.00,7.02,0.51,-1.00,1.00,-1.00,-1.00,0.09
112108.00,2.00,1.00,130.00,13.01,0.49,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,131.00,9.99,0.47,-1.00,-1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,132.00,23.02,0.50,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,133.00,24.00,0.51,-1.00,-1.00,-1.00,-1.00,0.09
112108.00,2.00,1.00,134.00,28.98,0.49,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,135.00,17.02,0.50,1.00,-1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,136.00,18.00,0.52,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,137.00,52.01,0.49,1.00,-1.00,1.00,1.00,0.09
112108.00,2.00,1.00,138.00,27.99,0.50,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,139.00,29.98,0.50,1.00,1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,140.00,18.00,0.48,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,141.00,34.99,0.49,-1.00,-1.00,1.00,-1.00,0.06
112108.00,2.00,1.00,142.00,25.99,0.50,1.00,-1.00,-1.00,1.00,0.00
112108.00,2.00,1.00,143.00,28.00,0.48,-1.00,1.00,-1.00,-1.00,0.09
112108.00,2.00,1.00,144.00,34.01,0.49,-1.00,-1.00,1.00,-1.00,0.00
112108.00,2.00,1.00,145.00,37.02,0.50,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,146.00,19.02,0.50,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,147.00,37.98,0.50,-1.00,-1.00,1.00,-1.00,0.00
112108.00,2.00,1.00,148.00,26.00,0.49,-1.00,-1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,149.00,38.99,0.48,-1.00,-1.00,1.00,-1.00,0.00
112108.00,2.00,1.00,150.00,30.99,0.49,-1.00,-1.00,1.00,-0.99,0.11
112108.00,2.00,1.00,151.00,43.99,0.50,1.00,1.00,1.00,1.00,0.00
112108.00,2.00,1.00,152.00,45.99,0.49,1.00,1.00,1.00,1.00,0.06
112108.00,2.00,1.00,153.00,33.00,0.48,1.00,1.00,1.00,1.00,0.00
112108.00,2.00,1.00,154.00,17.00,0.51,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,155.00,28.99,0.49,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,156.00,23.00,0.52,-1.00,1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,157.00,39.99,0.50,1.00,-1.00,1.00,1.00,0.00
112108.00,2.00,1.00,158.00,14.99,0.49,-1.00,1.00,-1.00,-1.00,0.06
112108.00,2.00,1.00,159.00,8.02,0.48,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,2.00,1.00,160.00,16.01,0.49,-1.00,-1.00,-1.00,-0.99,0.11
112108.00,3.00,1.00,1.00,27.01,0.51,-1.00,-1.00,-1.00,-1.00,0.06
112108.00,3.00,1.00,2.00,38.98,0.51,1.00,1.00,1.00,1.00,0.06
112108.00,3.00,1.00,3.00,33.01,0.48,1.00,1.00,1.00,1.00,0.00
112108.00,3.00,1.00,4.00,33.98,0.49,1.00,1.00,1.00,1.00,0.06
112108.00,3.00,1.00,5.00,40.01,0.49,1.00,-1.00,1.00,1.00,0.06
112108.00,3.00,1.00,6.00,19.98,0.50,-1.00,-1.00,-1.00,-1.00,0.00
112108.00,3.00,1.00,7.00,30.04,0.46,-1.00,1.00,-1.00,-1.00,0.06
112108.00,3.00,1.00,8.00,46.00,0.50,1.00,-1.00,1.00,1.00,0.06
112108.00,3.00,1.00,9.00,39.99,0.50,-1.00,1.00,1.00,-1.00,0.00
112108.00,3.00,1.00,10.00,43.01,0.50,1.00,-1.00,1.00,1.00,0.06
112108.00,3.00,1.00,11.00,39.00,0.50,-1.00,1.00,1.00,-1.00,0.00
112108.00,3.00,1.00,12.00,31.01,0.50,1.00,1.00,1.00,1.00,0.00
112108.00,3.00,1.00,13.00,24.00,0.50,1.00,1.00,-1.00,1.00,0.00
112108.00,3.00,1.00,14.00,34.99,0.48,1.00,-1.00,1.00,1.00,0.06
112108.00,3.00,1.00,15.00,16.01,0.50,-1.00,1.00,-1.00,-1.00,0.09
112108.00,3.00,1.00,16.00,35.99,0.49,1.00,-1.00,1.00,1.00,0.00
112108.00,3.00,1.00,17.00,24.99,0.51,-1.00,1.00,-1.00,-1.00,0.09
112108.00,3.00,1.00,18.00,44.00,0.48,1.00,-1.00,1.00,1.00,0.09
112108.00,3.00,1.00,19.00,17.00,0.50,-1.00,1.00,-1.00,-1.00,0.00
