subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd
112104.00,2.00,1.00,66.00,11.00,0.10,-1.00,1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,67.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
112104.00,2.00,1.00,68.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,69.00,34.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,2.00,1.00,70.00,41.00,0.10,-1.00,1.00,1.00,-0.55,0.83
112104.00,2.00,1.00,71.00,20.00,0.10,-1.00,-1.00,-1.00,0.73,0.68
112104.00,2.00,1.00,72.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
112104.00,2.00,1.00,73.00,25.99,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,74.00,55.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,75.00,36.00,0.10,-1.00,1.00,1.00,-0.01,1.00
112104.00,2.00,1.00,76.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,77.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,2.00,1.00,78.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,79.00,30.00,0.10,1.00,1.00,-1.00,0.47,0.89
112104.00,2.00,1.00,80.00,17.00,0.10,1.00,-1.00,-1.00,0.67,0.75
112104.00,2.00,1.00,81.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
112104.00,2.00,1.00,82.00,15.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,83.00,46.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,84.00,14.00,0.10,1.00,-1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,85.00,25.00,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,86.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
112104.00,2.00,1.00,87.00,53.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,88.00,17.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
112104.00,2.00,1.00,89.00,25.00,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,90.00,12.00,0.10,-1.00,1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,91.00,52.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,92.00,30.01,0.10,1.00,-1.00,-1.00,0.47,0.89
112104.00,2.00,1.00,93.00,10.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,94.00,40.00,0.10,1.00,1.00,1.00,-0.55,0.83
112104.00,2.00,1.00,95.00,21.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,96.00,23.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,97.00,23.99,0.10,-1.00,1.00,-1.00,0.70,0.71
112104.00,2.00,1.00,98.00,27.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,99.00,22.01,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,100.00,47.00,0.09,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,101.00,13.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,102.00,29.00,0.10,-1.00,1.00,-1.00,0.50,0.87
112104.00,2.00,1.00,103.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,104.00,22.00,0.10,1.00,1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,105.00,7.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
112104.00,2.00,1.00,106.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,107.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
112104.00,2.00,1.00,108.00,42.00,0.10,-1.00,1.00,1.00,-0.57,0.82
112104.00,2.00,1.00,109.00,33.00,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,2.00,1.00,110.00,16.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
112104.00,2.00,1.00,111.00,30.00,0.10,-1.00,1.00,-1.00,0.47,0.89
112104.00,2.00,1.00,112.00,49.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,113.00,47.00,0.10,-1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,114.00,40.00,0.10,-1.00,-1.00,1.00,-0.55,0.83
112104.00,2.00,1.00,115.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,116.00,29.00,0.10,1.00,1.00,-1.00,0.50,0.87
112104.00,2.00,1.00,117.00,24.00,0.10,1.00,1.00,-1.00,0.70,0.71
112104.00,2.00,1.00,118.00,25.01,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,119.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
112104.00,2.00,1.00,120.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
112104.00,2.00,1.00,121.00,36.00,0.10,1.00,-1.00,1.00,-0.01,1.00
112104.00,2.00,1.00,122.00,14.00,0.11,-1.00,1.00,-1.00,0.67,0.74
112104.00,2.00,1.00,123.00,28.00,0.10,1.00,-1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,124.00,38.00,0.10,-1.00,1.00,1.00,-0.35,0.94
112104.00,2.00,1.00,125.00,33.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,2.00,1.00,126.00,32.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,2.00,1.00,127.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
112104.00,2.00,1.00,128.00,6.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
112104.00,2.00,1.00,129.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,130.00,51.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,131.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,132.00,35.01,0.10,-1.00,1.00,1.00,0.02,1.00
112104.00,2.00,1.00,133.00,29.00,0.10,-1.00,1.00,-1.00,0.50,0.87
112104.00,2.00,1.00,134.00,18.00,0.10,-1.00,1.00,-1.00,0.69,0.73
112104.00,2.00,1.00,135.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
112104.00,2.00,1.00,136.00,32.99,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,2.00,1.00,137.00,44.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,138.00,45.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,139.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,2.00,1.00,140.00,29.00,0.10,1.00,-1.00,-1.00,0.50,0.87
112104.00,2.00,1.00,141.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,2.00,1.00,142.00,35.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,2.00,1.00,143.00,50.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,144.00,35.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,2.00,1.00,145.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
112104.00,2.00,1.00,146.00,31.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,2.00,1.00,147.00,48.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,148.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,2.00,1.00,149.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
112104.00,2.00,1.00,150.00,8.00,0.10,-1.00,-1.00,-1.00,0.85,0.53
112104.00,2.00,1.00,151.00,43.00,0.10,-1.00,1.00,1.00,-0.57,0.82
112104.00,2.00,1.00,152.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
112104.00,2.00,1.00,153.00,9.00,0.10,-1.00,1.00,-1.00,0.68,0.73
112104.00,2.00,1.00,154.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
112104.00,2.00,1.00,155.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,2.00,1.00,156.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
112104.00,2.00,1.00,157.00,45.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,2.00,1.00,158.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,159.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,2.00,1.00,160.00,37.99,0.10,-1.00,1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,1.00,31.99,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,2.00,14.00,0.10,1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,3.00,26.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,4.00,53.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,5.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,6.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,7.00,28.99,0.10,1.00,-1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,8.00,19.99,0.10,-1.00,1.00,-1.00,0.73,0.68
112104.00,3.00,1.00,9.00,11.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,10.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,11.00,24.00,0.10,1.00,-1.00,-1.00,0.70,0.71
112104.00,3.00,1.00,12.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,13.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,14.00,43.00,0.10,1.00,-1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,15.00,22.99,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,16.00,34.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,3.00,1.00,17.00,33.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,18.00,26.01,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,19.00,51.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,20.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
112104.00,3.00,1.00,21.00,28.00,0.10,1.00,1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,22.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
112104.00,3.00,1.00,23.00,44.99,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,24.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
112104.00,3.00,1.00,25.00,13.01,0.10,-1.00,1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,26.00,35.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,3.00,1.00,27.00,30.00,0.10,1.00,1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,28.00,18.00,0.10,1.00,-1.00,-1.00,0.69,0.73
112104.00,3.00,1.00,29.00,40.00,0.10,1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,30.00,39.00,0.10,-1.00,-1.00,1.00,-0.51,0.86
112104.00,3.00,1.00,31.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
112104.00,3.00,1.00,32.00,10.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,33.00,32.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,34.00,41.00,0.10,1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,35.00,49.99,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,36.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
112104.00,3.00,1.00,37.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,38.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,39.00,15.00,0.09,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,40.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,41.00,26.00,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,42.00,34.00,0.11,-1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,43.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,44.00,16.01,0.10,1.00,-1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,45.00,25.00,0.10,1.00,1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,46.00,22.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,47.00,27.00,0.10,1.00,1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,48.00,20.00,0.10,1.00,1.00,-1.00,0.73,0.68
112104.00,3.00,1.00,49.00,12.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,50.00,44.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,51.00,29.00,0.10,-1.00,-1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,52.00,21.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,53.00,42.00,0.10,1.00,-1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,54.00,29.99,0.10,-1.00,1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,55.00,32.99,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,56.00,42.00,0.10,1.00,1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,57.00,48.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,58.00,47.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,59.00,24.00,0.10,1.00,-1.00,-1.00,0.70,0.71
112104.00,3.00,1.00,60.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
112104.00,3.00,1.00,61.00,34.00,0.10,-1.00,-1.00,1.00,0.02,1.00
112104.00,3.00,1.00,62.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,63.00,46.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,64.00,36.00,0.10,-1.00,1.00,1.00,-0.01,1.00
112104.00,3.00,1.00,65.00,39.00,0.10,1.00,-1.00,1.00,-0.51,0.86
112104.00,3.00,1.00,66.00,42.00,0.10,-1.00,1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,67.00,33.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,68.00,18.00,0.10,-1.00,-1.00,-1.00,0.69,0.73
112104.00,3.00,1.00,69.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
112104.00,3.00,1.00,70.00,20.00,0.10,-1.00,-1.00,-1.00,0.73,0.68
112104.00,3.00,1.00,71.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,72.00,36.00,0.10,1.00,-1.00,1.00,-0.01,1.00
112104.00,3.00,1.00,73.00,14.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,74.00,45.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,75.00,34.00,0.10,1.00,-1.00,1.00,0.02,1.00
112104.00,3.00,1.00,76.00,39.00,0.10,-1.00,1.00,1.00,-0.51,0.86
112104.00,3.00,1.00,77.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
112104.00,3.00,1.00,78.00,16.00,0.11,-1.00,-1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,79.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,80.00,17.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,81.00,29.00,0.10,-1.00,-1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,82.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
112104.00,3.00,1.00,83.00,9.00,0.10,-1.00,-1.00,-1.00,0.68,0.73
112104.00,3.00,1.00,84.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
112104.00,3.00,1.00,85.00,39.99,0.10,1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,86.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,87.00,18.01,0.10,-1.00,1.00,-1.00,0.69,0.73
112104.00,3.00,1.00,88.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,89.00,22.99,0.10,1.00,1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,90.00,51.99,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,91.00,55.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,92.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,93.00,44.00,0.10,-1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,94.00,30.00,0.10,1.00,-1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,95.00,46.00,0.10,-1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,96.00,32.00,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,97.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
112104.00,3.00,1.00,98.00,28.00,0.10,1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,99.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,100.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,101.00,20.99,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,102.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,103.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,104.00,33.00,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,105.00,38.00,0.10,-1.00,-1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,106.00,15.00,0.10,1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,107.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
112104.00,3.00,1.00,108.00,29.00,0.10,1.00,-1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,109.00,32.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,110.00,33.00,0.09,1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,111.00,21.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,112.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,113.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,114.00,25.00,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,115.00,47.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,116.00,19.00,0.10,1.00,-1.00,-1.00,0.79,0.61
112104.00,3.00,1.00,117.00,29.00,0.10,-1.00,1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,118.00,46.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,119.00,31.00,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,120.00,16.00,0.10,-1.00,1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,121.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,122.00,43.00,0.10,-1.00,1.00,1.00,-0.57,0.82
112104.00,3.00,1.00,123.00,22.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,124.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,125.00,30.00,0.10,1.00,1.00,-1.00,0.47,0.89
112104.00,3.00,1.00,126.00,54.00,0.10,1.00,-1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,127.00,40.00,0.10,-1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,128.00,40.00,0.10,1.00,-1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,129.00,34.01,0.10,1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,130.00,29.00,0.10,1.00,1.00,-1.00,0.50,0.87
112104.00,3.00,1.00,131.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,132.00,41.00,0.10,1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,133.00,44.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,134.00,27.00,0.10,1.00,-1.00,-1.00,0.72,0.69
112104.00,3.00,1.00,135.00,41.00,0.10,-1.00,1.00,1.00,-0.55,0.83
112104.00,3.00,1.00,136.00,6.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
112104.00,3.00,1.00,137.00,17.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,138.00,21.00,0.11,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,139.00,32.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,140.00,8.00,0.10,-1.00,1.00,-1.00,0.85,0.53
112104.00,3.00,1.00,141.00,47.00,0.10,-1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,142.00,26.00,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,3.00,1.00,143.00,36.00,0.10,-1.00,1.00,1.00,-0.01,1.00
112104.00,3.00,1.00,144.00,23.00,0.10,1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,145.00,14.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,146.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
112104.00,3.00,1.00,147.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,148.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,3.00,1.00,149.00,7.00,0.10,-1.00,1.00,-1.00,0.85,0.52
112104.00,3.00,1.00,150.00,15.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,3.00,1.00,151.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,152.00,45.00,0.10,-1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,153.00,31.00,0.10,-1.00,-1.00,1.00,0.24,0.97
112104.00,3.00,1.00,154.00,49.01,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,3.00,1.00,155.00,32.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,3.00,1.00,156.00,38.00,0.10,-1.00,1.00,1.00,-0.35,0.94
112104.00,3.00,1.00,157.00,17.00,0.10,1.00,-1.00,-1.00,0.67,0.75
112104.00,3.00,1.00,158.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
112104.00,3.00,1.00,159.00,37.00,0.10,1.00,-1.00,1.00,-0.09,1.00
112104.00,3.00,1.00,160.00,22.00,0.10,-1.00,1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,1.00,15.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,4.00,1.00,2.00,51.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,4.00,1.00,3.00,29.00,0.10,1.00,-1.00,-1.00,0.50,0.87
112104.00,4.00,1.00,4.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
112104.00,4.00,1.00,5.00,33.00,0.10,1.00,1.00,1.00,0.24,0.97
112104.00,4.00,1.00,6.00,27.01,0.10,-1.00,-1.00,-1.00,0.72,0.69
112104.00,4.00,1.00,7.00,23.00,0.10,-1.00,1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,8.00,14.00,0.10,1.00,-1.00,-1.00,0.67,0.74
112104.00,4.00,1.00,9.00,29.00,0.10,1.00,-1.00,-1.00,0.50,0.87
112104.00,4.00,1.00,10.00,33.00,0.10,-1.00,1.00,1.00,0.24,0.97
112104.00,4.00,1.00,11.00,40.00,0.10,-1.00,-1.00,1.00,-0.55,0.83
112104.00,4.00,1.00,12.00,16.99,0.10,1.00,-1.00,-1.00,0.67,0.75
112104.00,4.00,1.00,13.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
112104.00,4.00,1.00,14.00,30.00,0.10,-1.00,1.00,-1.00,0.47,0.89
112104.00,4.00,1.00,15.00,47.00,0.10,-1.00,-1.00,1.00,-0.56,0.83
112104.00,4.00,1.00,16.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,17.00,20.00,0.10,-1.00,-1.00,-1.00,0.73,0.68
112104.00,4.00,1.00,18.00,25.00,0.09,-1.00,-1.00,-1.00,0.69,0.72
112104.00,4.00,1.00,19.00,37.00,0.10,-1.00,-1.00,1.00,-0.09,1.00
112104.00,4.00,1.00,20.00,13.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
112104.00,4.00,1.00,21.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
112104.00,4.00,1.00,22.00,24.01,0.10,-1.00,-1.00,-1.00,0.70,0.71
112104.00,4.00,1.00,23.00,52.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,4.00,1.00,24.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,25.00,28.00,0.10,1.00,-1.00,-1.00,0.72,0.69
112104.00,4.00,1.00,26.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
112104.00,4.00,1.00,27.00,19.00,0.10,1.00,-1.00,-1.00,0.79,0.61
112104.00,4.00,1.00,28.00,25.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,4.00,1.00,29.00,36.01,0.10,-1.00,1.00,1.00,-0.01,1.00
112104.00,4.00,1.00,30.00,32.00,0.10,1.00,-1.00,1.00,0.24,0.97
112104.00,4.00,1.00,31.00,9.00,0.10,-1.00,-1.00,-1.00,0.68,0.73
112104.00,4.00,1.00,32.00,15.00,0.10,1.00,-1.00,-1.00,0.67,0.74
112104.00,4.00,1.00,33.00,44.00,0.10,1.00,1.00,1.00,-0.56,0.83
112104.00,4.00,1.00,34.00,26.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
112104.00,4.00,1.00,35.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,36.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,37.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
112104.00,4.00,1.00,38.00,24.99,0.10,1.00,-1.00,-1.00,0.69,0.72
112104.00,4.00,1.00,39.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,4.00,1.00,40.00,34.00,0.10,-1.00,-1.00,1.00,0.02,1.00
112104.00,4.00,1.00,41.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
112104.00,4.00,1.00,42.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
