subj	variance	catAss	ticks	feedType	feedAmount	phase	trial	length	tarCat	respSE	respRT	respACC	move
1222112	1	2	2	2	1	1	24	21	D	D	475	1	11
1222112	1	2	2	2	1	1	25	8	D	D	517	1	11
1222112	1	2	2	2	1	1	26	40	A	A	547	1	11
1222112	1	2	2	2	1	1	27	35	A	A	716	1	11
1222112	1	2	2	2	1	1	28	54	A	A	603	1	11
1222112	1	2	2	2	1	1	29	47	A	A	435	1	11
1222112	1	2	2	2	1	1	30	39	A	A	635	1	11
1222112	1	2	2	2	1	1	31	47	A	A	363	1	11
1222112	1	2	2	2	1	1	32	43	A	A	331	1	11
1222112	1	2	2	2	1	1	33	40	A	A	299	1	11
1222112	1	2	2	2	1	1	34	29	D	D	451	1	11
1222112	1	2	2	2	1	1	35	40	A	A	373	1	11
1222112	1	2	2	2	1	1	36	34	A	A	796	1	11
1222112	1	2	2	2	1	1	37	39	A	A	452	1	11
1222112	1	2	2	2	1	1	38	19	D	D	500	1	11
1222112	1	2	2	2	1	1	39	13	D	D	484	1	11
1222112	1	2	2	2	1	1	40	21	D	D	499	1	11
1222112	1	2	2	2	1	1	41	29	D	D	602	1	11
1222112	1	2	2	2	1	1	42	33	A	A	693	1	11
1222112	1	2	2	2	1	1	43	43	A	A	494	1	11
1222112	1	2	2	2	1	1	44	41	A	A	339	1	11
1222112	1	2	2	2	1	1	45	23	D	D	410	1	11
1222112	1	2	2	2	1	1	46	30	D	D	637	1	11
1222112	1	2	2	2	1	1	47	28	D	A	924	0	11
1222112	1	2	2	2	1	1	48	55	A	A	548	1	11
1222112	1	2	2	2	1	1	49	25	D	D	1043	1	11
1222112	1	2	2	2	1	1	50	32	A	D	723	0	11
1222112	1	2	2	2	1	1	51	6	D	D	891	1	11
1222112	1	2	2	2	1	1	52	26	D	D	1132	1	11
1222112	1	2	2	2	1	1	53	39	A	A	643	1	11
1222112	1	2	2	2	1	1	54	32	A	A	1219	1	11
1222112	1	2	2	2	1	1	55	29	D	D	780	1	11
1222112	1	2	2	2	1	1	56	30	D	D	819	1	11
1222112	1	2	2	2	1	1	57	46	A	A	451	1	11
1222112	1	2	2	2	1	1	58	22	D	D	484	1	11
1222112	1	2	2	2	1	1	59	28	D	D	619	1	11
1222112	1	2	2	2	1	1	60	34	A	A	739	1	11
1222112	1	2	2	2	1	1	61	31	A	A	708	1	11
1222112	1	2	2	2	1	1	62	14	D	D	483	1	11
1222112	1	2	2	2	1	1	63	35	A	A	852	1	11
1222112	1	2	2	2	1	1	64	34	A	A	588	1	11
1222112	1	2	2	2	1	1	65	26	D	D	715	1	11
1222112	1	2	2	2	1	1	66	45	A	A	522	1	11
1222112	1	2	2	2	1	1	67	18	D	D	675	1	11
1222112	1	2	2	2	1	1	68	17	D	D	499	1	11
1222112	1	2	2	2	1	1	69	28	D	D	522	1	11
1222112	1	2	2	2	1	1	70	37	A	A	620	1	11
1222112	1	2	2	2	1	1	71	33	A	A	699	1	11
1222112	1	2	2	2	1	1	72	19	D	D	1452	1	11
1222112	1	2	2	2	1	1	73	27	D	D	700	1	11
1222112	1	2	2	2	1	1	74	15	D	D	684	1	11
1222112	1	2	2	2	1	1	75	33	A	A	730	1	11
1222112	1	2	2	2	1	1	76	21	D	D	685	1	11
1222112	1	2	2	2	1	1	77	41	A	A	915	1	11
1222112	1	2	2	2	1	1	78	44	A	A	987	1	11
1222112	1	2	2	2	1	1	79	22	D	D	571	1	11
1222112	1	2	2	2	1	1	80	29	D	A	1650	0	11
1222112	1	2	2	2	1	1	81	20	D	D	660	1	11
1222112	1	2	2	2	1	1	82	38	A	A	547	1	11
1222112	1	2	2	2	1	1	83	32	A	A	801	1	11
1222112	1	2	2	2	1	1	84	31	A	D	1036	0	11
1222112	1	2	2	2	1	1	85	31	A	A	851	1	11
1222112	1	2	2	2	1	1	86	24	D	D	525	1	11
1222112	1	2	2	2	1	1	87	37	A	A	628	1	11
1222112	1	2	2	2	1	1	88	31	A	D	674	0	11
1222112	1	2	2	2	1	1	89	24	D	D	821	1	11
1222112	1	2	2	2	1	1	90	26	D	D	1108	1	11
1222112	1	2	2	2	1	1	91	14	D	D	517	1	11
1222112	1	2	2	2	1	1	92	48	A	A	579	1	11
1222112	1	2	2	2	1	1	93	46	A	A	764	1	11
1222112	1	2	2	2	1	1	94	18	D	D	875	1	11
1222112	1	2	2	2	1	1	95	14	D	D	580	1	11
1222112	1	2	2	2	1	1	96	30	D	D	667	1	11
1222112	1	2	2	2	1	1	97	12	D	D	413	1	11
1222112	1	2	2	2	1	1	98	15	D	D	450	1	11
1222112	1	2	2	2	1	1	99	16	D	D	452	1	11
1222112	1	2	2	2	1	1	100	38	A	A	514	1	11
1222112	1	2	2	2	1	1	101	35	A	A	557	1	11
1222112	1	2	2	2	1	1	102	25	D	D	707	1	11
1222112	1	2	2	2	1	1	103	26	D	D	491	1	11
1222112	1	2	2	2	1	1	104	53	A	A	739	1	11
1222112	1	2	2	2	1	1	105	32	A	D	1243	0	11
1222112	1	2	2	2	1	1	106	32	A	A	939	1	11
1222112	1	2	2	2	1	1	107	17	D	D	1771	1	11
1222112	1	2	2	2	1	1	108	30	D	D	764	1	11
1222112	1	2	2	2	1	1	109	31	A	D	716	0	11
1222112	1	2	2	2	1	1	110	36	A	A	603	1	11
1222112	1	2	2	2	1	1	111	10	D	D	716	1	11
1222112	1	2	2	2	1	1	112	33	A	A	683	1	11
1222112	1	2	2	2	1	1	113	40	A	A	579	1	11
1222112	1	2	2	2	1	1	114	19	D	D	404	1	11
1222112	1	2	2	2	1	1	115	39	A	A	443	1	11
1222112	1	2	2	2	1	1	116	30	D	D	700	1	11
1222112	1	2	2	2	1	1	117	15	D	D	402	1	11
1222112	1	2	2	2	1	1	118	24	D	D	468	1	11
1222112	1	2	2	2	1	1	119	36	A	A	411	1	11
1222112	1	2	2	2	1	1	120	45	A	A	371	1	11
1222112	1	2	2	2	1	1	121	23	D	D	508	1	11
1222112	1	2	2	2	1	1	122	37	A	A	403	1	11
1222112	1	2	2	2	1	1	123	44	A	A	580	1	11
1222112	1	2	2	2	1	1	124	35	A	A	652	1	11
1222112	1	2	2	2	1	1	125	37	A	A	621	1	11
1222112	1	2	2	2	1	1	126	28	D	D	500	1	11
1222112	1	2	2	2	1	1	127	16	D	D	612	1	11
1222112	1	2	2	2	1	1	128	27	D	D	395	1	11
1222112	1	2	2	2	1	1	129	23	D	D	355	1	11
1222112	1	2	2	2	1	1	130	30	D	D	683	1	11
1222112	1	2	2	2	1	1	131	36	A	A	395	1	11
1222112	1	2	2	2	1	1	132	42	A	A	443	1	11
1222112	1	2	2	2	1	1	133	34	A	A	579	1	11
1222112	1	2	2	2	1	1	134	36	A	A	468	1	11
1222112	1	2	2	2	1	1	135	39	A	A	460	1	11
1222112	1	2	2	2	1	1	136	50	A	A	492	1	11
1222112	1	2	2	2	1	1	137	22	D	D	716	1	11
1222112	1	2	2	2	1	1	138	34	A	A	683	1	11
1222112	1	2	2	2	1	1	139	38	A	A	380	1	11
1222112	1	2	2	2	1	1	140	41	A	A	540	1	11
1222112	1	2	2	2	1	1	141	17	D	A	452	0	11
1222112	1	2	2	2	1	1	142	24	D	D	556	1	11
1222112	1	2	2	2	1	1	143	49	A	A	835	1	11
1222112	1	2	2	2	1	1	144	20	D	D	459	1	11
1222112	1	2	2	2	1	1	145	42	A	A	699	1	11
1222112	1	2	2	2	1	1	146	46	A	A	379	1	11
1222112	1	2	2	2	1	1	147	26	D	D	452	1	11
1222112	1	2	2	2	1	1	148	36	A	A	660	1	11
1222112	1	2	2	2	1	1	149	47	A	A	485	1	11
1222112	1	2	2	2	1	1	150	25	D	D	685	1	11
1222112	1	2	2	2	1	1	151	45	A	A	484	1	11
1222112	1	2	2	2	1	1	152	43	A	A	524	1	11
1222112	1	2	2	2	1	1	153	18	D	D	460	1	11
1222112	1	2	2	2	1	1	154	51	A	A	475	1	11
1222112	1	2	2	2	1	1	155	27	D	D	524	1	11
1222112	1	2	2	2	1	1	156	44	A	A	739	1	11
1222112	1	2	2	2	1	1	157	21	D	D	683	1	11
1222112	1	2	2	2	1	1	158	23	D	D	787	1	11
1222112	1	2	2	2	1	1	159	42	A	A	587	1	11
1222112	1	2	2	2	1	1	160	52	A	A	820	1	11
1222113	1	2	2	2	1	1	1	10	D	A	854	0	20
1222113	1	2	2	2	1	1	2	20	D	A	936	0	20
1222113	1	2	2	2	1	1	3	31	A	D	948	0	20
1222113	1	2	2	2	1	1	4	48	A	A	930	1	20
1222113	1	2	2	2	1	1	5	30	D	A	867	0	20
1222113	1	2	2	2	1	1	6	32	A	A	1178	1	20
1222113	1	2	2	2	1	1	7	32	A	A	845	1	20
1222113	1	2	2	2	1	1	8	50	A	A	570	1	20
1222113	1	2	2	2	1	1	9	25	D	D	644	1	20
1222113	1	2	2	2	1	1	10	39	A	A	428	1	20
1222113	1	2	2	2	1	1	11	35	A	A	635	1	20
1222113	1	2	2	2	1	1	12	11	D	D	533	1	20
1222113	1	2	2	2	1	1	13	32	A	A	771	1	20
1222113	1	2	2	2	1	1	14	42	A	A	426	1	20
1222113	1	2	2	2	1	1	15	29	D	D	597	1	20
1222113	1	2	2	2	1	1	16	24	D	D	675	1	20
1222113	1	2	2	2	1	1	17	22	D	D	587	1	20
1222113	1	2	2	2	1	1	18	19	D	D	531	1	20
1222113	1	2	2	2	1	1	19	31	A	A	627	1	20
1222113	1	2	2	2	1	1	20	37	A	A	421	1	20
1222113	1	2	2	2	1	1	21	30	D	A	396	0	20
1222113	1	2	2	2	1	1	22	38	A	A	516	1	20
1222113	1	2	2	2	1	1	23	42	A	A	514	1	20
1222113	1	2	2	2	1	1	24	29	D	D	484	1	20
1222113	1	2	2	2	1	1	25	23	D	D	530	1	20
1222113	1	2	2	2	1	1	26	42	A	A	549	1	20
1222113	1	2	2	2	1	1	27	24	D	D	562	1	20
1222113	1	2	2	2	1	1	28	54	A	A	851	1	20
1222113	1	2	2	2	1	1	29	35	A	A	771	1	20
1222113	1	2	2	2	1	1	30	44	A	A	412	1	20
1222113	1	2	2	2	1	1	31	28	D	D	563	1	20
1222113	1	2	2	2	1	1	32	14	D	D	444	1	20
1222113	1	2	2	2	1	1	33	40	A	A	426	1	20
1222113	1	2	2	2	1	1	34	16	D	D	507	1	20
1222113	1	2	2	2	1	1	35	29	D	D	586	1	20
1222113	1	2	2	2	1	1	36	31	A	A	548	1	20
1222113	1	2	2	2	1	1	37	23	D	D	506	1	20
1222113	1	2	2	2	1	1	38	40	A	A	405	1	20
1222113	1	2	2	2	1	1	39	38	A	A	450	1	20
1222113	1	2	2	2	1	1	40	25	D	D	621	1	20
1222113	1	2	2	2	1	1	41	15	D	D	419	1	20
1222113	1	2	2	2	1	1	42	21	D	D	717	1	20
1222113	1	2	2	2	1	1	43	16	D	D	484	1	20
1222113	1	2	2	2	1	1	44	18	D	D	500	1	20
1222113	1	2	2	2	1	1	45	27	D	A	996	0	20
1222113	1	2	2	2	1	1	46	41	A	A	541	1	20
1222113	1	2	2	2	1	1	47	43	A	A	435	1	20
1222113	1	2	2	2	1	1	48	19	D	D	413	1	20
1222113	1	2	2	2	1	1	49	37	A	A	676	1	20
1222113	1	2	2	2	1	1	50	24	D	D	605	1	20
1222113	1	2	2	2	1	1	51	14	D	D	451	1	20
1222113	1	2	2	2	1	1	52	39	A	A	340	1	20
1222113	1	2	2	2	1	1	53	47	A	A	418	1	20
1222113	1	2	2	2	1	1	54	41	A	A	348	1	20
1222113	1	2	2	2	1	1	55	47	A	A	362	1	20
1222113	1	2	2	2	1	1	56	44	A	A	483	1	20
1222113	1	2	2	2	1	1	57	29	D	D	659	1	20
1222113	1	2	2	2	1	1	58	34	A	D	389	0	20
1222113	1	2	2	2	1	1	59	17	D	D	460	1	20
1222113	1	2	2	2	1	1	60	27	D	D	612	1	20
1222113	1	2	2	2	1	1	61	34	A	A	362	1	20
1222113	1	2	2	2	1	1	62	33	A	A	452	1	20
1222113	1	2	2	2	1	1	63	45	A	A	362	1	20
1222113	1	2	2	2	1	1	64	46	A	A	507	1	20
1222113	1	2	2	2	1	1	65	28	D	A	859	0	20
1222113	1	2	2	2	1	1	66	32	A	D	605	0	20
1222113	1	2	2	2	1	1	67	23	D	D	540	1	20
1222113	1	2	2	2	1	1	68	46	A	A	450	1	20
1222113	1	2	2	2	1	1	69	49	A	A	379	1	20
1222113	1	2	2	2	1	1	70	33	A	A	443	1	20
1222113	1	2	2	2	1	1	71	44	A	A	427	1	20
1222113	1	2	2	2	1	1	72	40	A	A	500	1	20
1222113	1	2	2	2	1	1	73	21	D	D	444	1	20
1222113	1	2	2	2	1	1	74	7	D	D	462	1	20
1222113	1	2	2	2	1	1	75	43	A	A	516	1	20
1222113	1	2	2	2	1	1	76	12	D	D	421	1	20
1222113	1	2	2	2	1	1	77	38	A	A	458	1	20
1222113	1	2	2	2	1	1	78	25	D	D	429	1	20
1222113	1	2	2	2	1	1	79	15	D	D	634	1	20
1222113	1	2	2	2	1	1	80	28	D	A	643	0	20
1222113	1	2	2	2	1	1	81	21	D	D	508	1	20
1222113	1	2	2	2	1	1	82	30	D	A	762	0	20
1222113	1	2	2	2	1	1	83	24	D	D	723	1	20
1222113	1	2	2	2	1	1	84	27	D	D	699	1	20
1222113	1	2	2	2	1	1	85	30	D	A	483	0	20
1222113	1	2	2	2	1	1	86	21	D	D	388	1	20
1222113	1	2	2	2	1	1	87	8	D	A	419	0	20
1222113	1	2	2	2	1	1	88	22	D	D	460	1	20
1222113	1	2	2	2	1	1	89	28	D	D	522	1	20
1222113	1	2	2	2	1	1	90	35	A	A	637	1	20
1222113	1	2	2	2	1	1	91	53	A	A	395	1	20
1222113	1	2	2	2	1	1	92	38	A	A	675	1	20
1222113	1	2	2	2	1	1	93	31	A	D	548	0	20
1222113	1	2	2	2	1	1	94	26	D	D	578	1	20
1222113	1	2	2	2	1	1	95	47	A	A	396	1	20
1222113	1	2	2	2	1	1	96	19	D	D	498	1	20
1222113	1	2	2	2	1	1	97	28	D	D	579	1	20
1222113	1	2	2	2	1	1	98	36	A	A	411	1	20
1222113	1	2	2	2	1	1	99	26	D	D	438	1	20
1222113	1	2	2	2	1	1	100	39	A	A	586	1	20
1222113	1	2	2	2	1	1	101	37	A	A	498	1	20
1222113	1	2	2	2	1	1	102	26	D	D	468	1	20
1222113	1	2	2	2	1	1	103	26	D	D	587	1	20
1222113	1	2	2	2	1	1	104	18	D	D	419	1	20
1222113	1	2	2	2	1	1	105	20	D	D	468	1	20
1222113	1	2	2	2	1	1	106	52	A	A	475	1	20
1222113	1	2	2	2	1	1	107	31	A	D	435	0	20
1222113	1	2	2	2	1	1	108	46	A	A	476	1	20
1222113	1	2	2	2	1	1	109	25	D	D	420	1	20
1222113	1	2	2	2	1	1	110	13	D	D	451	1	20
1222113	1	2	2	2	1	1	111	22	D	D	572	1	20
1222113	1	2	2	2	1	1	112	15	D	D	435	1	20
1222113	1	2	2	2	1	1	113	36	A	A	572	1	20
1222113	1	2	2	2	1	1	114	16	D	D	532	1	20
1222113	1	2	2	2	1	1	115	22	D	D	499	1	20
1222113	1	2	2	2	1	1	116	41	A	A	541	1	20
1222113	1	2	2	2	1	1	117	34	A	D	515	0	20
1222113	1	2	2	2	1	1	118	32	A	A	971	1	20
1222113	1	2	2	2	1	1	119	36	A	A	516	1	20
1222113	1	2	2	2	1	1	120	39	A	A	419	1	20
1222113	1	2	2	2	1	1	121	36	A	A	516	1	20
1222113	1	2	2	2	1	1	122	25	D	D	546	1	20
1222113	1	2	2	2	1	1	123	17	D	D	644	1	20
1222113	1	2	2	2	1	1	124	14	D	D	403	1	20
1222113	1	2	2	2	1	1	125	39	A	A	547	1	20
1222113	1	2	2	2	1	1	126	17	D	D	484	1	20
1222113	1	2	2	2	1	1	127	32	A	A	554	1	20
1222113	1	2	2	2	1	1	128	33	A	A	500	1	20
1222113	1	2	2	2	1	1	129	6	D	D	418	1	20
1222113	1	2	2	2	1	1	130	37	A	A	388	1	20
1222113	1	2	2	2	1	1	131	23	D	A	466	0	20
1222113	1	2	2	2	1	1	132	22	D	D	468	1	20
1222113	1	2	2	2	1	1	133	35	A	A	474	1	20
1222113	1	2	2	2	1	1	134	27	D	D	732	1	20
1222113	1	2	2	2	1	1	135	31	A	A	699	1	20
1222113	1	2	2	2	1	1	136	37	A	A	476	1	20
1222113	1	2	2	2	1	1	137	27	D	D	653	1	20
1222113	1	2	2	2	1	1	138	20	D	D	619	1	20
1222113	1	2	2	2	1	1	139	35	A	A	725	1	20
1222113	1	2	2	2	1	1	140	26	D	A	1052	0	20
1222113	1	2	2	2	1	1	141	18	D	D	667	1	20
1222113	1	2	2	2	1	1	142	34	A	A	571	1	20
1222113	1	2	2	2	1	1	143	51	A	A	524	1	20
1222113	1	2	2	2	1	1	144	40	A	D	717	0	20
1222113	1	2	2	2	1	1	145	36	A	A	500	1	20
1222113	1	2	2	2	1	1	146	55	A	A	493	1	20
1222113	1	2	2	2	1	1	147	38	A	A	419	1	20
1222113	1	2	2	2	1	1	148	33	A	A	468	1	20
1222113	1	2	2	2	1	1	149	30	D	D	514	1	20
1222113	1	2	2	2	1	1	150	43	A	A	428	1	20
1222113	1	2	2	2	1	1	151	29	D	A	698	0	20
1222113	1	2	2	2	1	1	152	34	A	A	690	1	20
1222113	1	2	2	2	1	1	153	30	D	D	652	1	20
1222113	1	2	2	2	1	1	154	45	A	A	467	1	20
1222113	1	2	2	2	1	1	155	29	D	D	613	1	20
1222113	1	2	2	2	1	1	156	33	A	D	403	0	20
1222113	1	2	2	2	1	1	157	24	D	D	531	1	20
1222113	1	2	2	2	1	1	158	23	D	A	363	0	20
1222113	1	2	2	2	1	1	159	45	A	A	508	1	20
1222113	1	2	2	2	1	1	160	9	D	D	459	1	20
1222114	1	2	2	2	1	1	1	38	A	D	5600	0	2
1222114	1	2	2	2	1	1	2	35	A	A	5372	1	2
1222114	1	2	2	2	1	1	3	13	D	D	1298	1	2
1222114	1	2	2	2	1	1	4	15	D	D	2195	1	2
1222114	1	2	2	2	1	1	5	26	D	D	1236	1	2
1222114	1	2	2	2	1	1	6	22	D	D	956	1	2
1222114	1	2	2	2	1	1	7	17	D	D	788	1	2
1222114	1	2	2	2	1	1	8	8	D	D	787	1	2
1222114	1	2	2	2	1	1	9	29	D	D	1140	1	2
1222114	1	2	2	2	1	1	10	25	D	D	692	1	2
1222114	1	2	2	2	1	1	11	39	A	A	2189	1	2
1222114	1	2	2	2	1	1	12	37	A	D	973	0	2
1222114	1	2	2	2	1	1	13	34	A	D	1083	0	2
1222114	1	2	2	2	1	1	14	39	A	A	859	1	2
1222114	1	2	2	2	1	1	15	44	A	A	1083	1	2
1222114	1	2	2	2	1	1	16	45	A	A	980	1	2
1222114	1	2	2	2	1	1	17	35	A	D	996	0	2
1222114	1	2	2	2	1	1	18	45	A	A	707	1	2
1222114	1	2	2	2	1	1	19	30	D	D	883	1	2
1222114	1	2	2	2	1	1	20	23	D	D	771	1	2
1222114	1	2	2	2	1	1	21	33	A	D	756	0	2
1222114	1	2	2	2	1	1	22	37	A	A	963	1	2
1222114	1	2	2	2	1	1	23	46	A	A	900	1	2
1222114	1	2	2	2	1	1	24	17	D	D	1908	1	2
1222114	1	2	2	2	1	1	25	21	D	D	1683	1	2
1222114	1	2	2	2	1	1	26	41	A	A	891	1	2
1222114	1	2	2	2	1	1	27	18	D	D	766	1	2
1222114	1	2	2	2	1	1	28	14	D	D	730	1	2
1222114	1	2	2	2	1	1	29	32	A	A	763	1	2
1222114	1	2	2	2	1	1	30	43	A	A	812	1	2
1222114	1	2	2	2	1	1	31	29	D	D	2564	1	2
1222114	1	2	2	2	1	1	32	11	D	D	835	1	2
1222114	1	2	2	2	1	1	33	53	A	A	1267	1	2
1222114	1	2	2	2	1	1	34	25	D	D	723	1	2
1222114	1	2	2	2	1	1	35	32	A	D	1627	0	2
1222114	1	2	2	2	1	1	36	33	A	A	1930	1	2
1222114	1	2	2	2	1	1	37	55	A	A	1196	1	2
1222114	1	2	2	2	1	1	38	31	A	D	940	0	2
1222114	1	2	2	2	1	1	39	41	A	A	828	1	2
1222114	1	2	2	2	1	1	40	36	A	A	3043	1	2
1222114	1	2	2	2	1	1	41	16	D	D	755	1	2
1222114	1	2	2	2	1	1	42	6	D	D	964	1	2
1222114	1	2	2	2	1	1	43	16	D	D	715	1	2
1222114	1	2	2	2	1	1	44	33	A	A	1452	1	2
1222114	1	2	2	2	1	1	45	41	A	A	740	1	2
1222114	1	2	2	2	1	1	46	52	A	A	620	1	2
1222114	1	2	2	2	1	1	47	26	D	D	602	1	2
1222114	1	2	2	2	1	1	48	42	A	A	2051	1	2
1222114	1	2	2	2	1	1	49	32	A	D	1923	0	2
1222114	1	2	2	2	1	1	50	22	D	D	1236	1	2
1222114	1	2	2	2	1	1	51	16	D	D	779	1	2
1222114	1	2	2	2	1	1	52	21	D	D	754	1	2
1222114	1	2	2	2	1	1	53	23	D	D	708	1	2
1222114	1	2	2	2	1	1	54	27	D	D	774	1	2
1222114	1	2	2	2	1	1	55	37	A	A	965	1	2
1222114	1	2	2	2	1	1	56	34	A	A	819	1	2
1222114	1	2	2	2	1	1	57	34	A	A	3562	1	2
1222114	1	2	2	2	1	1	58	54	A	A	804	1	2
1222114	1	2	2	2	1	1	59	32	A	A	723	1	2
1222114	1	2	2	2	1	1	60	24	D	D	748	1	2
1222114	1	2	2	2	1	1	61	37	A	A	659	1	2
1222114	1	2	2	2	1	1	62	21	D	D	659	1	2
1222114	1	2	2	2	1	1	63	15	D	A	436	0	2
1222114	1	2	2	2	1	1	64	47	A	A	1939	1	2
1222114	1	2	2	2	1	1	65	36	A	A	1035	1	2
1222114	1	2	2	2	1	1	66	31	A	A	1180	1	2
1222114	1	2	2	2	1	1	67	47	A	A	634	1	2
1222114	1	2	2	2	1	1	68	23	D	D	725	1	2
1222114	1	2	2	2	1	1	69	50	A	A	605	1	2
1222114	1	2	2	2	1	1	70	26	D	D	547	1	2
1222114	1	2	2	2	1	1	71	35	A	A	845	1	2
1222114	1	2	2	2	1	1	72	28	D	A	845	0	2
1222114	1	2	2	2	1	1	73	42	A	A	621	1	2
1222114	1	2	2	2	1	1	74	44	A	A	1699	1	2
1222114	1	2	2	2	1	1	75	18	D	D	603	1	2
1222114	1	2	2	2	1	1	76	34	A	A	2491	1	2
1222114	1	2	2	2	1	1	77	31	A	D	739	0	2
1222114	1	2	2	2	1	1	78	36	A	A	963	1	2
1222114	1	2	2	2	1	1	79	30	D	D	1052	1	2
1222114	1	2	2	2	1	1	80	29	D	A	860	0	2
1222114	1	2	2	2	1	1	81	29	D	A	1067	0	2
1222114	1	2	2	2	1	1	82	39	A	A	851	1	2
1222114	1	2	2	2	1	1	83	24	D	D	619	1	2
1222114	1	2	2	2	1	1	84	24	D	A	764	0	2
1222114	1	2	2	2	1	1	85	30	D	A	964	0	2
1222114	1	2	2	2	1	1	86	28	D	D	1075	1	2
1222114	1	2	2	2	1	1	87	29	D	A	3965	0	2
1222114	1	2	2	2	1	1	88	19	D	D	860	1	2
1222114	1	2	2	2	1	1	89	48	A	A	835	1	2
1222114	1	2	2	2	1	1	90	30	D	A	916	0	2
1222114	1	2	2	2	1	1	91	20	D	D	747	1	2
1222114	1	2	2	2	1	1	92	40	A	A	756	1	2
1222114	1	2	2	2	1	1	93	33	A	D	875	0	2
1222114	1	2	2	2	1	1	94	32	A	D	1091	0	2
1222114	1	2	2	2	1	1	95	46	A	A	693	1	2
1222114	1	2	2	2	1	1	96	18	D	D	812	1	2
1222114	1	2	2	2	1	1	97	33	A	D	3211	0	2
1222114	1	2	2	2	1	1	98	51	A	A	674	1	2
1222114	1	2	2	2	1	1	99	40	A	A	675	1	2
1222114	1	2	2	2	1	1	100	29	D	D	749	1	2
1222114	1	2	2	2	1	1	101	36	A	D	590	0	2
1222114	1	2	2	2	1	1	102	27	D	D	1148	1	2
1222114	1	2	2	2	1	1	103	27	D	D	2765	1	2
1222114	1	2	2	2	1	1	104	22	D	D	683	1	2
1222114	1	2	2	2	1	1	105	15	D	D	739	1	2
1222114	1	2	2	2	1	1	106	39	A	A	820	1	2
1222114	1	2	2	2	1	1	107	24	D	D	796	1	2
1222114	1	2	2	2	1	1	108	31	A	D	604	0	2
1222114	1	2	2	2	1	1	109	28	D	D	1875	1	2
1222114	1	2	2	2	1	1	110	24	D	D	660	1	2
1222114	1	2	2	2	1	1	111	25	D	D	915	1	2
1222114	1	2	2	2	1	1	112	22	D	D	692	1	2
1222114	1	2	2	2	1	1	113	10	D	D	570	1	2
1222114	1	2	2	2	1	1	114	43	A	A	773	1	2
1222114	1	2	2	2	1	1	115	34	A	D	653	0	2
1222114	1	2	2	2	1	1	116	17	D	D	2538	1	2
1222114	1	2	2	2	1	1	117	35	A	D	1092	0	2
1222114	1	2	2	2	1	1	118	38	A	A	948	1	2
1222114	1	2	2	2	1	1	119	30	D	D	925	1	2
1222114	1	2	2	2	1	1	120	25	D	D	669	1	2
1222114	1	2	2	2	1	1	121	49	A	A	677	1	2
1222114	1	2	2	2	1	1	122	47	A	A	579	1	2
1222114	1	2	2	2	1	1	123	27	D	D	636	1	2
1222114	1	2	2	2	1	1	124	38	A	A	532	1	2
1222114	1	2	2	2	1	1	125	40	A	A	627	1	2
1222114	1	2	2	2	1	1	126	20	D	D	588	1	2
1222114	1	2	2	2	1	1	127	20	D	D	595	1	2
1222114	1	2	2	2	1	1	128	28	D	D	604	1	2
1222114	1	2	2	2	1	1	129	27	D	A	1309	0	2
1222114	1	2	2	2	1	1	130	28	D	D	2197	1	2
1222114	1	2	2	2	1	1	131	19	D	D	658	1	2
1222114	1	2	2	2	1	1	132	39	A	A	691	1	2
1222114	1	2	2	2	1	1	133	23	D	D	868	1	2
1222114	1	2	2	2	1	1	134	23	D	D	700	1	2
1222114	1	2	2	2	1	1	135	25	D	D	859	1	2
1222114	1	2	2	2	1	1	136	22	D	D	691	1	2
1222114	1	2	2	2	1	1	137	40	A	A	636	1	2
1222114	1	2	2	2	1	1	138	44	A	A	827	1	2
1222114	1	2	2	2	1	1	139	38	A	A	1901	1	2
1222114	1	2	2	2	1	1	140	42	A	A	674	1	2
1222114	1	2	2	2	1	1	141	32	A	A	492	1	2
1222114	1	2	2	2	1	1	142	14	D	D	923	1	2
1222114	1	2	2	2	1	1	143	31	A	A	1363	1	2
1222114	1	2	2	2	1	1	144	31	A	A	732	1	2
1222114	1	2	2	2	1	1	145	46	A	A	595	1	2
1222114	1	2	2	2	1	1	146	21	D	D	587	1	2
1222114	1	2	2	2	1	1	147	45	A	A	436	1	2
1222114	1	2	2	2	1	1	148	37	A	A	523	1	2
1222114	1	2	2	2	1	1	149	35	A	A	692	1	2
1222114	1	2	2	2	1	1	150	12	D	D	747	1	2
1222114	1	2	2	2	1	1	151	43	A	A	483	1	2
1222114	1	2	2	2	1	1	152	36	A	A	612	1	2
1222114	1	2	2	2	1	1	153	14	D	D	572	1	2
1222114	1	2	2	2	1	1	154	26	D	D	676	1	2
1222114	1	2	2	2	1	1	155	19	D	D	580	1	2
1222114	1	2	2	2	1	1	156	26	D	D	628	1	2
1222114	1	2	2	2	1	1	157	30	D	D	941	1	2
1222114	1	2	2	2	1	1	158	9	D	D	588	1	2
1222114	1	2	2	2	1	1	159	7	D	D	612	1	2
1222114	1	2	2	2	1	1	160	38	A	A	1003	1	2
1222115	1	2	2	2	1	1	1	29	D	D	1161	1	10
1222115	1	2	2	2	1	1	2	36	A	D	567	0	10
1222115	1	2	2	2	1	1	3	33	A	D	514	0	10
1222115	1	2	2	2	1	1	4	28	D	A	394	0	10
1222115	1	2	2	2	1	1	5	38	A	D	556	0	10
1222115	1	2	2	2	1	1	6	16	D	D	682	1	10
